p,K,K_index,run_tag,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.0,6.0,8,dense8,0,90008,1.003302203318897,0.999999999999998,0.3302203318899084,,,2000,False,True,False,False,394.2064406871796
0.0,6.0,8,dense8,1,90008,1.000000618524502,0.999999999999998,6.18524504170105e-05,,,1511,True,False,False,False,394.2064406871796
0.0,6.0,8,dense8,2,90008,1.000161093990259,0.999999999999998,0.0161093990261096,,,2000,False,True,False,False,394.2064406871796
0.0,6.0,8,dense8,3,90008,1.0026155051139132,0.999999999999998,0.2615505113915289,,,2000,False,True,False,False,394.2064406871796
0.0,6.0,8,dense8,4,90008,1.0000002376553851,0.999999999999998,2.3765538725850683e-05,0.9999999834531336,-5.681219283657685e-17,1397,True,False,False,True,394.2064406871796
0.0,6.0,8,dense8,5,90008,1.000180171310309,0.999999999999998,0.0180171310311006,,,2000,False,True,False,False,394.2064406871796
0.0,6.0,8,dense8,6,90008,1.000286342249907,0.999999999999998,0.0286342249909422,,,2000,False,True,False,False,394.2064406871796
0.0,6.0,8,dense8,7,90008,1.0000621207402098,0.999999999999998,0.0062120740211946,,,2000,False,True,False,False,394.2064406871796
0.0,6.5,10,dense8,0,90010,1.0000008966671383,1.0000000000000075,8.966671309895634e-05,,,2000,False,True,False,False,402.9435253143311
0.0,6.5,10,dense8,1,90010,1.0000003703355749,1.0000000000000075,3.70335567101418e-05,,,1248,True,False,False,False,402.9435253143311
0.0,6.5,10,dense8,2,90010,1.0001121679232448,1.0000000000000075,0.0112167923237204,,,2000,False,True,False,False,402.9435253143311
0.0,6.5,10,dense8,3,90010,1.002908661673962,1.0000000000000075,0.2908661673954404,,,2000,False,True,False,False,402.9435253143311
0.0,6.5,10,dense8,4,90010,1.0033295295789493,1.0000000000000075,0.33295295789417,,,2000,False,True,False,False,402.9435253143311
0.0,6.5,10,dense8,5,90010,1.0001058265134952,1.0000000000000075,0.0105826513487671,,,2000,False,True,False,False,402.9435253143311
0.0,6.5,10,dense8,6,90010,1.0000003386145415,1.0000000000000075,3.386145341899268e-05,0.9999999900689538,-1.0816000874847977e-15,2000,False,True,False,True,402.9435253143311
0.0,6.5,10,dense8,7,90010,1.0000767418013032,1.0000000000000075,0.0076741801295687,,,2000,False,True,False,False,402.9435253143311
0.0,5.75,7,dense8,0,90007,1.0000199806052188,0.9999999999999852,0.0019980605233671,,,1873,True,False,False,False,407.8317041397095
0.0,5.75,7,dense8,1,90007,1.0057958294533544,0.9999999999999852,0.5795829453369402,,,2000,False,True,False,False,407.8317041397095
0.0,5.75,7,dense8,2,90007,1.0000614923289828,0.9999999999999852,0.0061492328997659,,,2000,False,True,False,False,407.8317041397095
0.0,5.75,7,dense8,3,90007,1.0000008012354402,0.9999999999999852,8.012354550945963e-05,,,1593,True,False,False,False,407.8317041397095
0.0,5.75,7,dense8,4,90007,1.0000003314418937,0.9999999999999852,3.314419083633218e-05,0.9999999888077504,-2.9620403359412594e-16,1653,True,False,False,True,407.8317041397095
0.0,5.75,7,dense8,5,90007,1.000002612414504,0.9999999999999852,0.0002612414518932,,,2000,False,True,False,False,407.8317041397095
0.0,5.75,7,dense8,6,90007,1.000002386527857,0.9999999999999852,0.0002386527871545,,,1740,True,False,False,False,407.8317041397095
0.0,5.75,7,dense8,7,90007,1.0010324429525834,0.9999999999999852,0.1032442952598315,,,2000,False,True,False,False,407.8317041397095
0.0,5.5,6,dense8,0,90006,1.0095735822089025,0.4339603151236701,132.64191379370573,,,2000,False,True,False,False,409.1137523651123
0.0,5.5,6,dense8,1,90006,1.000449443789427,0.4339603151236701,130.5393854975698,,,2000,False,True,False,False,409.1137523651123
0.0,5.5,6,dense8,2,90006,1.001454302500937,0.4339603151236701,130.77094093627943,,,2000,False,True,False,False,409.1137523651123
0.0,5.5,6,dense8,3,90006,1.000000126647966,0.4339603151236701,130.43584673473782,3.866094989689833e-09,-2.4633073362748065e-16,882,True,False,False,True,409.1137523651123
0.0,5.5,6,dense8,4,90006,1.0030770561756146,0.4339603151236701,131.14488150598686,,,2000,False,True,False,False,409.1137523651123
0.0,5.5,6,dense8,5,90006,1.0000422431699714,0.4339603151236701,130.44555188991853,,,2000,False,True,False,False,409.1137523651123
0.0,5.5,6,dense8,6,90006,1.0082300344718385,0.4339603151236701,132.33231227249723,,,2000,False,True,False,False,409.1137523651123
0.0,5.5,6,dense8,7,90006,1.0246250294096613,0.4339603151236701,136.11030633473092,,,2000,False,True,False,False,409.1137523651123
0.0,6.25,9,dense8,0,90009,1.008128457512429,1.0000000000000062,0.8128457512422699,,,2000,False,True,False,False,409.21256375312805
0.0,6.25,9,dense8,1,90009,1.0074842165727622,1.0000000000000062,0.7484216572755951,,,2000,False,True,False,False,409.21256375312805
0.0,6.25,9,dense8,2,90009,1.0025521759071907,1.0000000000000062,0.2552175907184468,,,2000,False,True,False,False,409.21256375312805
0.0,6.25,9,dense8,3,90009,1.0071353870548654,1.0000000000000062,0.7135387054859121,,,2000,False,True,False,False,409.21256375312805
0.0,6.25,9,dense8,4,90009,1.00000024766701,1.0000000000000062,2.4766700379430365e-05,0.9999999883329368,-1.5937771935149182e-15,1821,True,False,False,True,409.21256375312805
0.0,6.25,9,dense8,5,90009,1.0000003004556484,1.0000000000000062,3.00455642143758e-05,,,1631,True,False,False,False,409.21256375312805
0.0,6.25,9,dense8,6,90009,1.0068149749090962,1.0000000000000062,0.6814974909089957,,,2000,False,True,False,False,409.21256375312805
0.0,6.25,9,dense8,7,90009,1.0041249300704551,1.0000000000000062,0.4124930070449091,,,2000,False,True,False,False,409.21256375312805
0.0,4.0,0,dense8,0,90000,-11.5599924793079,-11.566039684876383,0.0522841502644242,0.9998744120440726,-1.348096981268477e-15,1438,True,False,False,True,415.0020923614502
0.0,4.0,0,dense8,1,90000,-11.559960971931089,-11.566039684876383,0.0525565631012369,,,2000,False,True,False,False,415.0020923614502
0.0,4.0,0,dense8,2,90000,-11.559867110308732,-11.566039684876383,0.0533680908576207,,,2000,False,True,False,False,415.0020923614502
0.0,4.0,0,dense8,3,90000,-11.559982623037929,-11.566039684876383,0.0523693675924048,,,1719,True,False,False,False,415.0020923614502
0.0,4.0,0,dense8,4,90000,-11.55928220204236,-11.566039684876383,0.0584252087848166,,,2000,False,True,False,False,415.0020923614502
0.0,4.0,0,dense8,5,90000,-11.559992461121167,-11.566039684876383,0.0522843075069429,,,1946,True,False,False,False,415.0020923614502
0.0,4.0,0,dense8,6,90000,-11.557802301680203,-11.566039684876383,0.0712204299882597,,,2000,False,True,False,False,415.0020923614502
0.0,4.0,0,dense8,7,90000,-11.559991662988264,-11.566039684876383,0.05229120816547,,,2000,False,True,False,False,415.0020923614502
