p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.005,-7.0,9,3,10009,-163.39058733414586,-166.99999999999986,2.1613249496131726,,,2000,False,True,False,False,407.82601141929626
0.005,-7.0,9,4,10009,-163.3309037577015,-166.99999999999986,2.197063618142736,,,2000,False,True,False,False,407.82601141929626
0.005,-7.0,9,5,10009,-163.7429231173394,-166.99999999999986,1.9503454387188461,,,2000,False,True,False,False,407.82601141929626
0.005,-7.0,9,6,10009,-164.10270658870033,-166.99999999999986,1.7349062343110966,0.9005763426082894,0.10608362976655487,2000,False,True,False,True,407.82601141929626
0.005,-7.0,9,7,10009,-163.83635730431163,-166.99999999999986,1.8943968237654054,,,2000,False,True,False,False,407.82601141929626
0.005,2.0,18,0,10018,-18.578724363414793,-27.566039684876316,32.602852728214984,,,2000,False,True,False,False,419.5763261318207
0.005,2.0,18,1,10018,-18.566912180865923,-27.566039684876316,32.645703216293434,,,2000,False,True,False,False,419.5763261318207
0.005,2.0,18,2,10018,-18.466475889454806,-27.566039684876316,33.01005113336554,,,2000,False,True,False,False,419.5763261318207
0.005,2.0,18,3,10018,-18.35165180448318,-27.566039684876316,33.42659295904761,,,2000,False,True,False,False,419.5763261318207
0.005,2.0,18,4,10018,-18.37240464147451,-27.566039684876316,33.35130888767367,,,2000,False,True,False,False,419.5763261318207
0.005,2.0,18,5,10018,-18.647134567580853,-27.566039684876316,32.354684311757275,,,2000,False,True,False,False,419.5763261318207
0.005,2.0,18,6,10018,-18.659681446394217,-27.566039684876316,32.309168601278756,0.6787383237483895,0.10632615974524409,2000,False,True,False,True,419.5763261318207
0.005,2.0,18,7,10018,-18.310099818190043,-27.566039684876316,33.5773291067429,,,2000,False,True,False,False,419.5763261318207
0.005,4.0,20,0,10020,-2.9479678007128394,-11.566039684876385,74.51186507195227,0.6367104678146354,0.104950575246535,2000,False,True,False,True,391.29742336273193
0.005,4.0,20,1,10020,-2.375925838903484,-11.566039684876385,79.45774090668031,,,2000,False,True,False,False,391.29742336273193
0.005,4.0,20,2,10020,-2.9259137395235046,-11.566039684876385,74.70254452481781,,,2000,False,True,False,False,391.29742336273193
0.005,4.0,20,3,10020,-2.3353853560828686,-11.566039684876385,79.80825399435045,,,2000,False,True,False,False,391.29742336273193
0.005,4.0,20,4,10020,-2.637042393985119,-11.566039684876385,77.20012669995172,,,2000,False,True,False,False,391.29742336273193
0.005,4.0,20,5,10020,-2.6560098520627795,-11.566039684876385,77.03613402316313,,,2000,False,True,False,False,391.29742336273193
0.005,4.0,20,6,10020,-2.7039081729503933,-11.566039684876385,76.6220050542798,,,2000,False,True,False,False,391.29742336273193
0.005,4.0,20,7,10020,-2.6798386128049176,-11.566039684876385,76.83011051475948,,,2000,False,True,False,False,391.29742336273193
0.005,6.0,22,0,10022,3.9412875568911323,0.9999999999999979,294.1287556891141,,,2000,False,True,False,False,391.99496126174927
0.005,6.0,22,1,10022,3.458890160698851,0.9999999999999979,245.88901606988586,,,2000,False,True,False,False,391.99496126174927
0.005,6.0,22,2,10022,3.241384398618439,0.9999999999999979,224.13843986184463,0.9005870720647722,0.10641204348719661,2000,False,True,False,True,391.99496126174927
0.005,6.0,22,3,10022,3.65882103743052,0.9999999999999979,265.8821037430528,,,2000,False,True,False,False,391.99496126174927
0.005,6.0,22,4,10022,3.390848280936063,0.9999999999999979,239.084828093607,,,2000,False,True,False,False,391.99496126174927
0.005,6.0,22,5,10022,3.2513359504298713,0.9999999999999979,225.13359504298785,,,2000,False,True,False,False,391.99496126174927
0.005,6.0,22,6,10022,3.549093832715829,0.9999999999999979,254.90938327158364,,,2000,False,True,False,False,391.99496126174927
0.005,6.0,22,7,10022,3.559205771585459,0.9999999999999979,255.92057715854665,,,2000,False,True,False,False,391.99496126174927
0.005,5.0,21,0,10021,2.869566372689854,-3.5660396848763805,180.46927758150647,,,2000,False,True,False,False,392.4864020347595
0.005,5.0,21,1,10021,2.7210668146195,-3.5660396848763805,176.3050065359502,0.2535308986738451,0.10393737870827427,2000,False,True,False,True,392.4864020347595
0.005,5.0,21,2,10021,2.760095010603835,-3.5660396848763805,177.39944741247365,,,2000,False,True,False,False,392.4864020347595
0.005,5.0,21,3,10021,2.8488363383007442,-3.5660396848763805,179.8879594745593,,,2000,False,True,False,False,392.4864020347595
0.005,5.0,21,4,10021,2.8833713083488584,-3.5660396848763805,180.85639990427683,,,2000,False,True,False,False,392.4864020347595
0.005,5.0,21,5,10021,2.785910545074512,-3.5660396848763805,178.12337470302404,,,2000,False,True,False,False,392.4864020347595
0.005,5.0,21,6,10021,5.456025970545568,-3.5660396848763805,252.99958645117275,,,2000,False,True,False,False,392.4864020347595
0.005,5.0,21,7,10021,3.2111254352995724,-3.5660396848763805,190.04738362609916,,,2000,False,True,False,False,392.4864020347595
0.005,10.0,26,0,10026,4.8469424535046866,0.9999999999999996,384.69424535046886,,,2000,False,True,False,False,390.9830822944641
0.005,10.0,26,1,10026,5.547224924543093,0.9999999999999996,454.7224924543094,,,2000,False,True,False,False,390.9830822944641
0.005,10.0,26,2,10026,5.865721561813617,0.9999999999999996,486.57215618136183,,,2000,False,True,False,False,390.9830822944641
0.005,10.0,26,3,10026,5.3124744568175775,0.9999999999999996,431.24744568175794,,,2000,False,True,False,False,390.9830822944641
0.005,10.0,26,4,10026,5.326727724310127,0.9999999999999996,432.672772431013,,,2000,False,True,False,False,390.9830822944641
