p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.0,6.0,22,5,170022,1.0000000219266005,0.9999999999999949,2.192660564226412e-06,,,426,True,False,False,False,90.78455758094788
0.0,6.0,22,6,170022,1.0006126067299825,0.9999999999999949,0.061260672998764455,,,2000,False,True,False,False,90.78455758094788
0.0,6.0,22,7,170022,1.0000000372990545,0.9999999999999949,3.7299059618689702e-06,,,780,True,False,False,False,90.78455758094788
0.0,9.0,25,0,170025,1.000000187220143,1.000000000000004,1.8722013894745185e-05,,,859,True,False,False,False,90.06499099731445
0.0,9.0,25,1,170025,1.0000000401711802,1.000000000000004,4.017117616328376e-06,,,409,True,False,False,False,90.06499099731445
0.0,9.0,25,2,170025,35.5245281915404,1.000000000000004,3452.4528191540257,,,747,True,False,False,False,90.06499099731445
0.0,9.0,25,3,170025,1.0000000123588517,1.000000000000004,1.2358847722992956e-06,0.9999999998421906,6.375108773154567e-17,353,True,False,False,True,90.06499099731445
0.0,9.0,25,4,170025,1.0000000493725278,1.000000000000004,4.937252384706861e-06,,,490,True,False,False,False,90.06499099731445
0.0,9.0,25,5,170025,1.0000003968889217,1.000000000000004,3.9688891773081835e-05,,,668,True,False,False,False,90.06499099731445
0.0,9.0,25,6,170025,1.00018037275666,1.000000000000004,0.01803727566560546,,,2000,False,True,False,False,90.06499099731445
