p,K,K_index,lambda,n_CX,restart,seed,energy,E_exact,err_pct,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.005,-8.0,8,2,40,1,20082,-184.31689743149852,-190.9999999999999,3.499006580367211,2000,False,True,False,False,446.6879515647888
0.005,-8.0,8,2,40,2,20082,-184.4210681721967,-190.9999999999999,3.444466925551409,2000,False,True,False,False,446.6879515647888
0.005,-8.0,8,2,40,3,20082,-183.53934230037225,-190.9999999999999,3.9061035076584485,2000,False,True,False,False,446.6879515647888
0.005,-8.0,8,2,40,4,20082,-186.05546435092808,-190.9999999999999,2.5887621199328863,2000,False,True,False,True,446.6879515647888
0.005,-8.0,8,2,40,5,20082,-185.491788200992,-190.9999999999999,2.8838805230407774,2000,False,True,False,False,446.6879515647888
0.005,-8.0,8,2,40,6,20082,-184.35828809195658,-190.9999999999999,3.477336077509586,2000,False,True,False,False,446.6879515647888
0.005,-8.0,8,2,40,7,20082,-184.45952836736936,-190.9999999999999,3.4243306977123202,2000,False,True,False,False,446.6879515647888
0.005,-7.0,9,2,40,0,20092,-162.80309174752142,-167.00000000000009,2.5131187140590794,2000,False,True,False,False,427.9275453090668
0.005,-7.0,9,2,40,1,20092,-160.594793654683,-167.00000000000009,3.835452901387473,2000,False,True,False,False,427.9275453090668
0.005,-7.0,9,2,40,2,20092,-161.40968453397198,-167.00000000000009,3.3474942910347893,2000,False,True,False,False,427.9275453090668
0.005,-7.0,9,2,40,3,20092,-160.59651921856874,-167.00000000000009,3.8344196295996036,2000,False,True,False,False,427.9275453090668
0.005,-7.0,9,2,40,4,20092,-162.26662499182206,-167.00000000000009,2.834356292322172,2000,False,True,False,False,427.9275453090668
0.005,-7.0,9,2,40,5,20092,-160.59259772856504,-167.00000000000009,3.836767827206613,2000,False,True,False,False,427.9275453090668
0.005,-7.0,9,2,40,6,20092,-162.8031130471876,-167.00000000000009,2.5131059597679575,2000,False,True,False,True,427.9275453090668
0.005,-7.0,9,2,40,7,20092,-162.802779069339,-167.00000000000009,2.5133059465036367,2000,False,True,False,False,427.9275453090668
0.005,-10.0,6,3,60,0,20063,-225.85386438144266,-239.00000000000006,5.500475154208114,2000,False,True,False,False,485.8841576576233
0.005,-10.0,6,3,60,1,20063,-226.32868425444593,-239.00000000000006,5.301805751277875,2000,False,True,False,False,485.8841576576233
0.005,-10.0,6,3,60,2,20063,-226.2588301278995,-239.00000000000006,5.331033419288935,2000,False,True,False,False,485.8841576576233
0.005,-10.0,6,3,60,3,20063,-228.7163576873638,-239.00000000000006,4.302779210308057,2000,False,True,False,False,485.8841576576233
0.005,-10.0,6,3,60,4,20063,-228.75430566095147,-239.00000000000006,4.286901397091456,2000,False,True,False,True,485.8841576576233
0.005,-10.0,6,3,60,5,20063,-227.59939890920535,-239.00000000000006,4.77012597941201,2000,False,True,False,False,485.8841576576233
0.005,-10.0,6,3,60,6,20063,-226.62211287742025,-239.00000000000006,5.179032268861842,2000,False,True,False,False,485.8841576576233
0.005,-10.0,6,3,60,7,20063,-228.297231041797,-239.00000000000006,4.478146007616338,2000,False,True,False,False,485.8841576576233
0.005,-4.0,12,1,20,0,20121,-103.92348782832039,-107.56603968487642,3.3863400263012204,2000,False,True,False,False,377.84554076194763
0.005,-4.0,12,1,20,1,20121,-102.35360277331334,-107.56603968487642,4.845801636681371,2000,False,True,False,False,377.84554076194763
0.005,-4.0,12,1,20,2,20121,-103.9754598790429,-107.56603968487642,3.338023614472015,2000,False,True,False,False,377.84554076194763
0.005,-4.0,12,1,20,3,20121,-103.92645935350697,-107.56603968487642,3.3835775138992705,2000,False,True,False,False,377.84554076194763
0.005,-4.0,12,1,20,4,20121,-97.24399530565778,-107.56603968487642,9.596006703842514,2000,False,True,False,False,377.84554076194763
0.005,-4.0,12,1,20,5,20121,-103.892440931131,-107.56603968487642,3.415203129637867,2000,False,True,False,False,377.84554076194763
0.005,-4.0,12,1,20,6,20121,-104.01207405987978,-107.56603968487642,3.303984822169033,2000,False,True,False,True,377.84554076194763
0.005,-4.0,12,1,20,7,20121,-103.89411960898062,-107.56603968487642,3.413642527560735,2000,False,True,False,False,377.84554076194763
0.005,-9.0,7,3,60,0,20073,-203.50581292256842,-214.99999999999991,5.346133524386742,2000,False,True,False,False,494.7316949367523
0.005,-9.0,7,3,60,1,20073,-203.46146875075283,-214.99999999999991,5.366758720580042,2000,False,True,False,False,494.7316949367523
0.005,-9.0,7,3,60,2,20073,-205.88387882732056,-214.99999999999991,4.24005635938575,2000,False,True,False,True,494.7316949367523
0.005,-9.0,7,3,60,3,20073,-203.36684308484192,-214.99999999999991,5.410770658213024,2000,False,True,False,False,494.7316949367523
0.005,-9.0,7,3,60,4,20073,-203.39744429548142,-214.99999999999991,5.396537536985348,2000,False,True,False,False,494.7316949367523
0.005,-9.0,7,3,60,5,20073,-203.4931781981009,-214.99999999999991,5.3520101404181455,2000,False,True,False,False,494.7316949367523
0.005,-9.0,7,3,60,6,20073,-204.3606980410669,-214.99999999999991,4.948512539038608,2000,False,True,False,False,494.7316949367523
0.005,-9.0,7,3,60,7,20073,-204.94224720097338,-214.99999999999991,4.6780245576867605,2000,False,True,False,False,494.7316949367523
0.005,-3.0,13,1,20,0,20131,-87.94522721764602,-91.56603968487632,3.9543180852762525,2000,False,True,False,False,382.4567096233368
0.005,-3.0,13,1,20,1,20131,-88.00799060800566,-91.56603968487632,3.8857736876200533,2000,False,True,False,False,382.4567096233368
0.005,-3.0,13,1,20,2,20131,-88.08333998473553,-91.56603968487632,3.803484034175185,2000,False,True,False,False,382.4567096233368
0.005,-3.0,13,1,20,3,20131,-88.09784973999915,-91.56603968487632,3.7876378150817827,2000,False,True,False,False,382.4567096233368
0.005,-3.0,13,1,20,4,20131,-88.10384411790707,-91.56603968487632,3.781091307306024,2000,False,True,False,True,382.4567096233368
0.005,-3.0,13,1,20,5,20131,-88.01595495042713,-91.56603968487632,3.87707576593546,2000,False,True,False,False,382.4567096233368
0.005,-3.0,13,1,20,6,20131,-87.94756326592957,-91.56603968487632,3.9517668683713905,2000,False,True,False,False,382.4567096233368
0.005,-3.0,13,1,20,7,20131,-87.98682624483354,-91.56603968487632,3.908887456922467,2000,False,True,False,False,382.4567096233368
0.005,-6.0,10,2,40,0,20102,-137.2614672752252,-143.00000000000028,4.012959947395165,2000,False,True,False,False,439.06407046318054
0.005,-6.0,10,2,40,1,20102,-137.6246797656332,-143.00000000000028,3.7589651988580908,2000,False,True,False,False,439.06407046318054
0.005,-6.0,10,2,40,2,20102,-138.66178837941894,-143.00000000000028,3.0337144199869504,2000,False,True,False,False,439.06407046318054
0.005,-6.0,10,2,40,3,20102,-138.2840161812052,-143.00000000000028,3.297890782374176,2000,False,True,False,False,439.06407046318054
0.005,-6.0,10,2,40,4,20102,-139.53990465787248,-143.00000000000028,2.4196470923970583,2000,False,True,False,True,439.06407046318054
0.005,-6.0,10,2,40,5,20102,-138.32676130940123,-143.00000000000028,3.267999084334993,2000,False,True,False,False,439.06407046318054
0.005,-6.0,10,2,40,6,20102,-137.19500095306108,-143.00000000000028,4.059439892964469,2000,False,True,False,False,439.06407046318054
0.005,-6.0,10,2,40,7,20102,-137.81366904042162,-143.00000000000028,3.626804866838223,2000,False,True,False,False,439.06407046318054
0.005,-8.0,8,3,60,0,20083,-182.1836146421995,-190.9999999999999,4.615908564293398,2000,False,True,False,False,498.6229176521301
0.005,-8.0,8,3,60,1,20083,-182.18375631628558,-190.9999999999999,4.61583438937922,2000,False,True,False,False,498.6229176521301
0.005,-8.0,8,3,60,2,20083,-182.18286247569358,-190.9999999999999,4.616302368746759,2000,False,True,False,False,498.6229176521301
0.005,-8.0,8,3,60,3,20083,-181.61454865398173,-190.9999999999999,4.913848872260818,2000,False,True,False,False,498.6229176521301
0.005,-8.0,8,3,60,4,20083,-183.0338550232559,-190.9999999999999,4.170756532326692,2000,False,True,False,True,498.6229176521301
0.005,-8.0,8,3,60,5,20083,-182.18035682867702,-190.9999999999999,4.617614225823493,2000,False,True,False,False,498.6229176521301
0.005,-8.0,8,3,60,6,20083,-180.91534171858106,-190.9999999999999,5.279925801789965,2000,False,True,False,False,498.6229176521301
0.005,-8.0,8,3,60,7,20083,-181.5332963510548,-190.9999999999999,4.9563893449974366,2000,False,True,False,False,498.6229176521301
0.005,-5.0,11,2,40,0,20112,-118.14731820153612,-123.56603968487643,4.385283769844343,2000,False,True,False,False,420.6910357475281
0.005,-5.0,11,2,40,1,20112,-118.2645562697055,-123.56603968487643,4.290404894978436,2000,False,True,False,False,420.6910357475281
0.005,-5.0,11,2,40,2,20112,-115.24425235302067,-123.56603968487643,6.734688068888789,2000,False,True,False,False,420.6910357475281
0.005,-5.0,11,2,40,3,20112,-115.48519575873723,-123.56603968487643,6.539696462512937,2000,False,True,False,False,420.6910357475281
0.005,-5.0,11,2,40,4,20112,-114.57935177101854,-123.56603968487643,7.272781370007602,2000,False,True,False,False,420.6910357475281
0.005,-5.0,11,2,40,5,20112,-115.63503977638688,-123.56603968487643,6.4184301194046025,2000,False,True,False,False,420.6910357475281
0.005,-5.0,11,2,40,6,20112,-115.2544830508172,-123.56603968487643,6.726408530414771,1836,True,False,False,False,420.6910357475281
0.005,-5.0,11,2,40,7,20112,-118.32279569847431,-123.56603968487643,4.243272665995991,2000,False,True,False,True,420.6910357475281
0.005,-7.0,9,3,60,0,20093,-158.43754960390265,-167.00000000000009,5.1272158060463635,2000,False,True,False,False,480.0235104560852
0.005,-7.0,9,3,60,1,20093,-159.4253600695767,-167.00000000000009,4.535712533187655,2000,False,True,False,False,480.0235104560852
0.005,-7.0,9,3,60,2,20093,-159.41557914094673,-167.00000000000009,4.541569376678652,2000,False,True,False,False,480.0235104560852
0.005,-7.0,9,3,60,3,20093,-159.4123460313363,-167.00000000000009,4.543505370457346,2000,False,True,False,False,480.0235104560852
0.005,-7.0,9,3,60,4,20093,-160.17229750942067,-167.00000000000009,4.08844460513737,2000,False,True,False,True,480.0235104560852
0.005,-7.0,9,3,60,5,20093,-159.4253582954115,-167.00000000000009,4.535713595562017,2000,False,True,False,False,480.0235104560852
0.005,-7.0,9,3,60,6,20093,-160.0574602888825,-167.00000000000009,4.157209407854834,2000,False,True,False,False,480.0235104560852
0.005,-7.0,9,3,60,7,20093,-160.16940581416623,-167.00000000000009,4.09017615918195,2000,False,True,False,False,480.0235104560852
0.005,-6.0,10,3,60,0,20103,-136.66708241934685,-143.00000000000028,4.4286136927646265,1788,True,False,False,False,472.719279050827
0.005,-6.0,10,3,60,1,20103,-136.31652634627426,-143.00000000000028,4.6737577998084,2000,False,True,False,False,472.719279050827
0.005,-6.0,10,3,60,2,20103,-137.31059730379997,-143.00000000000028,3.9786032840561583,2000,False,True,False,True,472.719279050827
0.005,-6.0,10,3,60,3,20103,-136.86496748555302,-143.00000000000028,4.290232527585489,1794,True,False,False,False,472.719279050827
0.005,-6.0,10,3,60,4,20103,-136.66340644231522,-143.00000000000028,4.431184306073463,2000,False,True,False,False,472.719279050827
0.005,-6.0,10,3,60,5,20103,-136.8646516316953,-143.00000000000028,4.2904534044090745,2000,False,True,False,False,472.719279050827
0.005,-6.0,10,3,60,6,20103,-136.66812249838205,-143.00000000000028,4.427886364767989,2000,False,True,False,False,472.719279050827
0.005,-6.0,10,3,60,7,20103,-137.31058715914574,-143.00000000000028,3.978610378219953,2000,False,True,False,False,472.719279050827
0.005,-5.0,11,3,60,0,20113,-114.00537461083441,-123.56603968487643,7.737291814501825,2000,False,True,False,False,438.97215819358826
0.005,-5.0,11,3,60,1,20113,-114.00664291211746,-123.56603968487643,7.73626539875986,1653,True,False,False,False,438.97215819358826
0.005,-5.0,11,3,60,2,20113,-115.48496446537114,-123.56603968487643,6.539883644498124,2000,False,True,False,False,438.97215819358826
0.005,-5.0,11,3,60,3,20113,-114.95484469304867,-123.56603968487643,6.968901013408221,2000,False,True,False,False,438.97215819358826
0.005,-5.0,11,3,60,4,20113,-114.00664278596513,-123.56603968487643,7.736265500852903,1119,True,False,False,False,438.97215819358826
0.005,-5.0,11,3,60,5,20113,-115.46248412220278,-123.56603968487643,6.558076623107525,2000,False,True,False,False,438.97215819358826
0.005,-5.0,11,3,60,6,20113,-115.48846219788366,-123.56603968487643,6.537052986073326,2000,False,True,False,True,438.97215819358826
0.005,-5.0,11,3,60,7,20113,-113.12789269720858,-123.56603968487643,8.447423753555324,2000,False,True,False,False,438.97215819358826
0.005,-4.0,12,2,40,0,20122,-101.82684431059852,-107.56603968487642,5.335508670851269,2000,False,True,False,False,431.15484642982483
0.005,-4.0,12,2,40,1,20122,-102.24699611782529,-107.56603968487642,4.944909734181626,2000,False,True,False,False,431.15484642982483
0.005,-4.0,12,2,40,2,20122,-102.27042618598207,-107.56603968487642,4.923127703137791,2000,False,True,False,False,431.15484642982483
0.005,-4.0,12,2,40,3,20122,-102.25027203769599,-107.56603968487642,4.941864237777463,2000,False,True,False,False,431.15484642982483
0.005,-4.0,12,2,40,4,20122,-102.27277169498574,-107.56603968487642,4.920947173845709,2000,False,True,False,False,431.15484642982483
0.005,-4.0,12,2,40,5,20122,-101.8309583668446,-107.56603968487642,5.33168399137238,2000,False,True,False,False,431.15484642982483
0.005,-4.0,12,2,40,6,20122,-102.32526773727564,-107.56603968487642,4.872143627258241,2000,False,True,False,True,431.15484642982483
0.005,-4.0,12,2,40,7,20122,-101.84876436664219,-107.56603968487642,5.315130439852075,2000,False,True,False,False,431.15484642982483
0.005,-4.0,12,3,60,0,20123,-99.50638397950337,-107.56603968487642,7.4927511777736475,2000,False,True,False,False,480.39229559898376
0.005,-4.0,12,3,60,1,20123,-99.22233484554707,-107.56603968487642,7.756820706398525,2000,False,True,False,False,480.39229559898376
0.005,-4.0,12,3,60,2,20123,-99.58792532073865,-107.56603968487642,7.416945336567481,2000,False,True,False,True,480.39229559898376
0.005,-4.0,12,3,60,3,20123,-99.42319441268468,-107.56603968487642,7.570089310759114,2000,False,True,False,False,480.39229559898376
0.005,-4.0,12,3,60,4,20123,-99.22874379598382,-107.56603968487642,7.750862552267791,2000,False,True,False,False,480.39229559898376
0.005,-4.0,12,3,60,5,20123,-99.11175592888524,-107.56603968487642,7.8596216619657016,2000,False,True,False,False,480.39229559898376
0.005,-4.0,12,3,60,6,20123,-99.50682358976447,-107.56603968487642,7.492342489062614,2000,False,True,False,False,480.39229559898376
0.005,-4.0,12,3,60,7,20123,-99.46876634113629,-107.56603968487642,7.527722845855214,2000,False,True,False,False,480.39229559898376
0.005,-2.0,14,1,20,0,20141,-72.14259620548525,-75.5660396848763,4.530399493830054,2000,False,True,False,False,348.67614817619324
0.005,-2.0,14,1,20,1,20141,-72.13048505377985,-75.5660396848763,4.546426735373879,2000,False,True,False,False,348.67614817619324
0.005,-2.0,14,1,20,2,20141,-72.06521464337314,-75.5660396848763,4.6328020577791555,2000,False,True,False,False,348.67614817619324
0.005,-2.0,14,1,20,3,20141,-72.22982361370983,-75.5660396848763,4.414967470942085,2000,False,True,False,True,348.67614817619324
0.005,-2.0,14,1,20,4,20141,-72.1003325421785,-75.5660396848763,4.5863289344663345,2000,False,True,False,False,348.67614817619324
0.005,-2.0,14,1,20,5,20141,-72.00652751586347,-75.5660396848763,4.710465420520417,2000,False,True,False,False,348.67614817619324
0.005,-2.0,14,1,20,6,20141,-72.11882366486749,-75.5660396848763,4.561858785221917,2000,False,True,False,False,348.67614817619324
0.005,-2.0,14,1,20,7,20141,-72.05080824305472,-75.5660396848763,4.651866706897328,2000,False,True,False,False,348.67614817619324
0.005,-3.0,13,2,40,0,20132,-86.21745951477429,-91.56603968487632,5.841226931413781,2000,False,True,False,False,402.4232270717621
0.005,-3.0,13,2,40,1,20132,-86.34882187563862,-91.56603968487632,5.697765052625081,2000,False,True,False,False,402.4232270717621
0.005,-3.0,13,2,40,2,20132,-85.91023357456797,-91.56603968487632,6.176750823528845,2000,False,True,False,False,402.4232270717621
0.005,-3.0,13,2,40,3,20132,-86.36622506109195,-91.56603968487632,5.67875889541524,2000,False,True,False,False,402.4232270717621
0.005,-3.0,13,2,40,4,20132,-85.89271770703495,-91.56603968487632,6.195880041733872,2000,False,True,False,False,402.4232270717621
0.005,-3.0,13,2,40,5,20132,-86.12103737358693,-91.56603968487632,5.9465303184764915,2000,False,True,False,False,402.4232270717621
0.005,-3.0,13,2,40,6,20132,-86.36740090714751,-91.56603968487632,5.677474744588573,2000,False,True,False,True,402.4232270717621
0.005,-3.0,13,2,40,7,20132,-86.36516031677132,-91.56603968487632,5.679921711153798,2000,False,True,False,False,402.4232270717621
0.005,-1.0,15,1,20,0,20151,-56.18541002301297,-59.56603968487627,5.675431302379566,2000,False,True,False,False,349.1257073879242
0.005,-1.0,15,1,20,1,20151,-56.20680305759911,-59.56603968487627,5.639516484642285,2000,False,True,False,False,349.1257073879242
0.005,-1.0,15,1,20,2,20151,-56.067600436833665,-59.56603968487627,5.873211088987097,2000,False,True,False,False,349.1257073879242
0.005,-1.0,15,1,20,3,20151,-56.20347454644481,-59.56603968487627,5.64510441892818,2000,False,True,False,False,349.1257073879242
0.005,-1.0,15,1,20,4,20151,-56.16368982979966,-59.56603968487627,5.711895356945253,2000,False,True,False,False,349.1257073879242
0.005,-1.0,15,1,20,5,20151,-56.30114960245517,-59.56603968487627,5.481126661590119,2000,False,True,False,True,349.1257073879242
0.005,-1.0,15,1,20,6,20151,-56.183555290014084,-59.56603968487627,5.678545044721172,2000,False,True,False,False,349.1257073879242
0.005,-1.0,15,1,20,7,20151,-56.165229846638454,-59.56603968487627,5.709309962907069,2000,False,True,False,False,349.1257073879242
0.005,0.0,16,1,20,0,20161,-40.425330439000405,-43.56603968487643,7.209076768495655,2000,False,True,False,True,348.34387850761414
0.005,0.0,16,1,20,1,20161,-40.42301025476028,-43.56603968487643,7.214402440181466,2000,False,True,False,False,348.34387850761414
0.005,0.0,16,1,20,2,20161,-40.17438856679132,-43.56603968487643,7.785080173955976,2000,False,True,False,False,348.34387850761414
